ano,servico,consorcio,km_apurada,receita_total_esperada,receita_tarifaria_esperada,subsidio_esperado,subsidio_glosado,receita_total_aferida,receita_tarifaria_aferida,subsidio_pago,saldo,versao,datetime_ultima_atualizacao,id_execucao_dbt
2025,790,Santa Cruz,343892.654000000,,1648940.514460000,,,,1173523.150000000,,-475417.364460000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,389,Santa Cruz,15100.166000000,,72408.129340000,,,,26658.810000000,,-45749.319340000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,868,Santa Cruz,34373.261000000,,164647.920190000,,,,80459.620000000,,-84188.300190000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,899,Santa Cruz,4921.380000000,,23590.678200000,,,,29426.760000000,,5836.081800000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN803,Santa Cruz,12672.152000000,,60748.577680000,,,,25577.840000000,,-35170.737680000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,737,Santa Cruz,146122.853000000,,700851.768570000,,,,431899.940000000,,-268951.828570000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,764,Santa Cruz,61561.636000000,,295392.474140000,,,,220889.720000000,,-74502.754140000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,869,Santa Cruz,37816.900000000,,181301.422300000,,,,76305.380000000,,-104996.042300000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN731,Santa Cruz,21721.105000000,,104129.776850000,,,,10235.060000000,,-93894.716850000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,926,Santa Cruz,223996.366000000,,1074439.593540000,,,,1100195.970000000,,25756.376460000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN388,Santa Cruz,18693.480000000,,89541.769200000,,,,103077.430000000,,13535.660800000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,788,Santa Cruz,67816.158000000,,325329.928120000,,,,96993.120000000,,-228336.808120000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,866,Santa Cruz,171883.485000000,,824251.654350000,,,,830540.500000000,,6288.845650000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,833,Santa Cruz,15984.351000000,,76671.592690000,,,,25153.790000000,,-51517.802690000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN895,Santa Cruz,10890.544000000,,52222.036160000,,,,70395.110000000,,18173.073840000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN884,Santa Cruz,33705.475000000,,161670.793750000,,,,101761.150000000,,-59909.643750000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SR300,Santa Cruz,33195.535000000,,159168.781050000,,,,78788.870000000,,-80379.911050000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,836,Santa Cruz,25344.800000000,,121401.592000000,,,,119567.500000000,,-1834.092000000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,850,Santa Cruz,47988.709000000,,229865.916110000,,,,292541.490000000,,62675.573890000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,856,Santa Cruz,110953.089000000,,531465.296310000,,,,560483.000000000,,29017.703690000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,871,Santa Cruz,233234.436000000,,1118462.670040000,,,,1226033.800000000,,107571.129960000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,393,Santa Cruz,311100.552000000,,1492555.377680000,,,,905930.390000000,,-586624.987680000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,741,Santa Cruz,26856.441000000,,128895.199290000,,,,76753.550000000,,-52141.649290000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,754,Santa Cruz,303184.442000000,,1453816.978180000,,,,871544.500000000,,-582272.478180000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,746,Santa Cruz,324643.222000000,,1556831.836980000,,,,2214036.220000000,,657204.383020000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,731,Santa Cruz,243480.790000000,,1167568.688100000,,,,1293861.630000000,,126292.941900000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,897,Santa Cruz,217336.173000000,,1042054.280070000,,,,1151805.950000000,,109751.669930000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,395,Santa Cruz,4370.212000000,,20942.234280000,,,,11008.550000000,,-9933.684280000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,765,Santa Cruz,94940.583000000,,455269.150170000,,,,259324.150000000,,-195945.000170000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD95,Santa Cruz,50492.014000000,,242383.368260000,,,,247363.220000000,,4979.851740000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,837,Santa Cruz,67495.156000000,,323647.993240000,,,,310291.000000000,,-13356.993240000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,300,Santa Cruz,115531.696000000,,554037.905240000,,,,519554.920000000,,-34482.985240000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,854,Santa Cruz,74124.204000000,,355054.937160000,,,,216559.500000000,,-138495.437160000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,383,Santa Cruz,385516.338000000,,1848621.230120000,,,,1860515.590000000,,11894.359880000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,388,Santa Cruz,783985.296000000,,3760811.577640000,,,,2552884.160000000,,-1207927.417640000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,853,Santa Cruz,324505.699000000,,1554382.298210000,,,,1558436.950000000,,4054.651790000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD90,Santa Cruz,25541.074000000,,122602.990860000,,,,99069.000000000,,-23533.990860000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN867,Santa Cruz,43805.887000000,,210120.766930000,,,,91617.750000000,,-118503.016930000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,801,Santa Cruz,195703.028000000,,938548.918120000,,,,832715.430000000,,-105833.488120000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,894,Santa Cruz,7070.534000000,,33867.857860000,,,,42156.060000000,,8288.202140000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD98,Santa Cruz,189454.624000000,,909485.468960000,,,,754543.200000000,,-154942.268960000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,872,Santa Cruz,129122.443000000,,619020.547970000,,,,485075.200000000,,-133945.347970000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,898,Santa Cruz,204781.189000000,,981984.376210000,,,,649812.870000000,,-332171.506210000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,918,Santa Cruz,529514.466000000,,2538936.161540000,,,,3302347.140000000,,763410.978460000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD87,Santa Cruz,31156.872000000,,149592.538080000,,,,42718.230000000,,-106874.308080000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,857,Santa Cruz,197952.504000000,,949234.340160000,,,,1138338.700000000,,189104.359840000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD94,Santa Cruz,39125.153000000,,187824.300370000,,,,210258.850000000,,22434.549630000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,847,Santa Cruz,39699.165000000,,190411.023750000,,,,189569.170000000,,-841.853750000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD104,Santa Cruz,8310.696000000,,39897.622140000,,,,37623.970000000,,-2273.652140000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,753,Santa Cruz,305694.418000000,,1466086.658620000,,,,1159806.100000000,,-306280.558620000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,796,Santa Cruz,158217.580000000,,758637.840600000,,,,379789.610000000,,-378848.230600000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SV790,Santa Cruz,59578.368000000,,285718.513420000,,,,222573.430000000,,-63145.083420000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,808,Santa Cruz,3963.987000000,,19001.138430000,,,,13255.350000000,,-5745.788430000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SR393,Santa Cruz,30068.868000000,,144029.877720000,,,,102651.920000000,,-41377.957720000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,803,Santa Cruz,471139.482000000,,2259228.502080000,,,,3183028.530000000,,923800.027920000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SP918,Santa Cruz,193500.080000000,,927824.351200000,,,,948493.200000000,,20668.848800000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,884,Santa Cruz,320166.289000000,,1535234.092810000,,,,1941595.650000000,,406361.557190000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,757,Santa Cruz,120084.429000000,,575722.921110000,,,,350052.120000000,,-225670.801110000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,843,Santa Cruz,45082.272000000,,216180.415680000,,,,249548.550000000,,33368.134320000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,883,Santa Cruz,565394.832000000,,2711194.300380000,,,,2750986.700000000,,39792.399620000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,743,Santa Cruz,17087.696000000,,82111.158240000,,,,70077.820000000,,-12033.338240000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,867,Santa Cruz,617993.690000000,,2962852.767400000,,,,3113773.100000000,,150920.332600000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,838,Santa Cruz,524201.135000000,,2513755.492950000,,,,3030456.750000000,,516701.257050000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,885,Santa Cruz,97400.890000000,,466957.790300000,,,,275596.350000000,,-191361.440300000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SV777,Santa Cruz,166798.184000000,,799842.584660000,,,,788071.040000000,,-11771.544660000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD97,Santa Cruz,303414.933000000,,1456457.356070000,,,,1268248.050000000,,-188209.306070000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SV866,Santa Cruz,94560.769000000,,453451.976310000,,,,402168.650000000,,-51283.326310000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,752,Santa Cruz,8394.540000000,,40240.372200000,,,,36301.720000000,,-3938.652200000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,786,Santa Cruz,122543.520000000,,586983.460800000,,,,331983.500000000,,-254999.960800000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SV391,Santa Cruz,8577.797000000,,41257.494730000,,,,35721.180000000,,-5536.314730000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,369,Santa Cruz,260257.099000000,,1248016.581110000,,,,736165.590000000,,-511850.991110000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD99,Santa Cruz,19901.301000000,,95615.905490000,,,,41199.060000000,,-54416.845490000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,745,Santa Cruz,141659.248000000,,679302.496420000,,,,643545.130000000,,-35757.366420000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,LECD100,Santa Cruz,137774.280000000,,661499.311200000,,,,310107.610000000,,-351391.701200000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN393,Santa Cruz,16106.718000000,,77151.179220000,,,,44711.810000000,,-32439.369220000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN397,Santa Cruz,16676.686000000,,79881.325940000,,,,86134.490000000,,6253.164060000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,798,Santa Cruz,151155.338000000,,724770.310720000,,,,338769.860000000,,-386000.450720000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,379,Santa Cruz,8382.500000000,,40185.705000000,,,,25201.220000000,,-14984.485000000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SP801,Santa Cruz,4623.890000000,,22163.813700000,,,,20793.770000000,,-1370.043700000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SV853,Santa Cruz,207239.184000000,,992675.691360000,,,,992537.400000000,,-138.291360000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,851,Santa Cruz,72944.363000000,,349772.111770000,,,,303589.050000000,,-46183.061770000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,835,Santa Cruz,175500.861000000,,841528.413190000,,,,850708.650000000,,9180.236810000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,855,Santa Cruz,577418.495000000,,2768662.561050000,,,,3027712.400000000,,259049.838950000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN825,Santa Cruz,16978.485000000,,81415.391850000,,,,44135.260000000,,-37280.131850000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,309,Transcarioca,695001.668000000,,3332181.815220000,,,,5100987.660000000,,1768805.844780000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,955,Transcarioca,1680.896000000,,8058.352640000,,,,12799.220000000,,4740.867360000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,315,Transcarioca,540731.703000000,,2593393.962770000,,,,2523540.840000000,,-69853.122770000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,636,Transcarioca,297230.075000000,,1425408.735650000,,,,1829027.540000000,,403618.804350000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,957,Transcarioca,2793.906000000,,13393.157540000,,,,8728.800000000,,-4664.357540000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,785,Transcarioca,766.702000000,,3672.502580000,,,,348.410000000,,-3324.092580000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN368,Transcarioca,21011.720000000,,100748.464200000,,,,11470.570000000,,-89277.894200000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,554,Transcarioca,610241.234000000,,2926179.560460000,,,,2643467.650000000,,-282711.910460000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,810,Transcarioca,201268.835000000,,965061.494050000,,,,1129509.630000000,,164448.135950000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SPA613,Transcarioca,21872.731000000,,104869.192390000,,,,270516.110000000,,165646.917610000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,558,Transcarioca,24045.172000000,,115275.612880000,,,,104379.040000000,,-10896.572880000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,953,Transcarioca,1294.325000000,,6205.419250000,,,,14459.260000000,,8253.840750000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,861,Transcarioca,201230.460000000,,964834.525400000,,,,1312288.320000000,,347453.794600000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,363,Transcarioca,354076.877000000,,1697733.753930000,,,,2279395.240000000,,581661.486070000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,865,Transcarioca,30087.753000000,,144310.764870000,,,,94114.170000000,,-50196.594870000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,693,Transcarioca,34902.580000000,,167322.078600000,,,,124632.850000000,,-42689.228600000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SP309,Transcarioca,381.120000000,,1840.809600000,,,,2959.740000000,,1118.930400000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,348,Transcarioca,190056.632000000,,911258.842880000,,,,612827.960000000,,-298430.882880000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,961,Transcarioca,24246.543000000,,116140.940970000,,,,272360.950000000,,156220.009030000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN565,Transcarioca,19579.510000000,,93861.284500000,,,,38801.300000000,,-55059.984500000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SP601,Transcarioca,4669.683000000,,22453.235870000,,,,15899.520000000,,-6553.715870000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,352,Transcarioca,17237.850000000,,82627.884700000,,,,144482.170000000,,61854.285300000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SP766,Transcarioca,6521.292000000,,31268.632080000,,,,65959.120000000,,34690.487920000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SP810,Transcarioca,125637.571000000,,602343.240190000,,,,638149.150000000,,35805.909810000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,881,Transcarioca,99933.558000000,,479206.166120000,,,,272152.730000000,,-207053.436120000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,361,Transcarioca,188232.456000000,,902456.165440000,,,,769039.570000000,,-133416.595440000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,831,Transcarioca,18939.210000000,,90816.507900000,,,,46220.680000000,,-44595.827900000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SPB550,Transcarioca,9500.513000000,,45551.354770000,,,,65398.230000000,,19846.875230000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,SN309,Transcarioca,126481.333000000,,606738.723170000,,,,429059.410000000,,-177679.313170000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,611,Transcarioca,131195.020000000,,628957.030400000,,,,593918.050000000,,-35038.980400000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,552,Transcarioca,189050.061000000,,906681.295190000,,,,909019.400000000,,2338.104810000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
2025,613,Transcarioca,427358.596000000,,2049313.980840000,,,,1983056.070000000,,-66257.910840000,933971ef4769872f2b34a01c0fa8ae22488bdb85,2025-07-15 21:04:37.523508,9b1a0f21-cffb-42cf-ad0c-edf953ee336e
